station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,air.temp,relative.humidity,wind.speed,wind.gust,accumulated.precip,wind.cardinal.direction,atm.pressure,sea.level.pressure
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/22/2020 17:15 CDT,25,93,0,2.68,4.318,,99305.15,100171.62
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/22/2020 17:31 CDT,25.56,93,0.9,4.47,4.318,W,99305.15,100169.99
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/22/2020 17:46 CDT,26.11,92,0.45,3.13,4.318,SW,99271.59,100134.54
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/22/2020 18:16 CDT,26.11,91,1.34,3.58,4.318,SW,99271.59,100134.54
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/22/2020 19:00 CDT,25.56,93,0,1.34,4.318,,99305.15,100169.99
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/22/2020 19:15 CDT,25.56,93,0,1.34,4.318,,99338.71,100203.84
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/22/2020 19:45 CDT,25,94,0,0.45,4.318,,99338.71,100205.47
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/22/2020 20:15 CDT,24.44,95,0,0.45,4.318,,99372.27,100240.97
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/22/2020 20:32 CDT,24.44,95,0,0.9,4.318,,99405.83,100274.82
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/22/2020 20:45 CDT,23.89,95,0,0.45,4.318,,99405.83,100276.44
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/22/2020 21:16 CDT,23.89,96,0,0.45,4.318,,99439.39,100310.29
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/22/2020 21:30 CDT,23.89,96,0,0.45,4.318,,99472.95,100344.15
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/22/2020 21:46 CDT,23.33,96,0,0.45,4.572,,99472.95,100345.8
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/22/2020 22:30 CDT,23.33,97,0.45,1.34,4.572,SW,99506.51,100379.66
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/22/2020 22:47 CDT,23.89,96,0.9,1.79,4.572,SW,99506.51,100378
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/22/2020 23:00 CDT,23.89,96,1.34,3.13,4.572,SW,99506.51,100378
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/22/2020 23:15 CDT,23.89,96,1.34,2.68,4.572,SSW,99506.51,100378
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 00:00 CDT,23.33,96,0,1.34,0,,99506.51,100379.66
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 00:31 CDT,23.33,96,0,1.34,0,,99506.51,100379.66
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 01:18 CDT,22.22,96,0,0.45,0,,99439.39,100315.25
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 01:30 CDT,22.22,96,0,0,0,,99472.95,100349.1
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 01:45 CDT,22.22,97,0,0,0,,99472.95,100349.1
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 02:15 CDT,22.78,97,0,1.34,0,,99439.39,100313.58
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 02:30 CDT,22.78,97,0,1.34,0,,99472.95,100347.43
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 02:46 CDT,23.33,97,0,1.79,0,,99540.07,100413.51
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 03:17 CDT,23.33,97,0,2.23,0,,99607.2,100481.23
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 03:30 CDT,23.33,97,1.79,6.26,0,W,99640.75,100515.07
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 03:46 CDT,22.78,95,0.9,2.68,0,NNW,99640.75,100516.71
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 04:15 CDT,21.67,89,0,1.34,0,,99674.31,100553.89
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 04:30 CDT,21.11,90,0,0.45,0,,99707.88,100589.44
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 04:47 CDT,20.56,91,0,1.34,0,,99707.88,100591.1
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 05:01 CDT,21.11,91,0,1.34,0,,99741.43,100623.29
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 05:17 CDT,20.56,91,0,0.9,0,,99775,100658.81
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 05:30 CDT,20,91,0,0.9,0,,99775,100660.51
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 05:47 CDT,19.44,90,0,0,0,,99775,100662.22
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 06:01 CDT,18.89,90,0,0,0,,99808.56,100697.76
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 06:15 CDT,18.33,91,0,0,0,,99775,100665.61
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 06:31 CDT,17.78,91,0,0,0,,99808.56,100701.17
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 06:45 CDT,17.78,92,0,0,0,,99842.11,100735.02
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 07:02 CDT,17.78,93,0,0,0,,99842.11,100735.01
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 07:15 CDT,17.78,92,0,0,0,,99842.11,100735.02
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 07:31 CDT,18.33,90,0,0,0,,99875.68,100767.19
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 07:47 CDT,18.89,88,0,0,0,,99909.23,100799.33
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 08:01 CDT,18.89,87,0,0,0.762,,99942.79,100833.19
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 08:15 CDT,19.44,86,0,0,1.27,,99942.79,100831.5
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 08:30 CDT,20,84,0,0,1.778,,99976.36,100863.67
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 08:45 CDT,20.56,81,0,0,1.778,,99976.36,100861.97
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 09:15 CDT,21.67,77,0.45,2.23,2.032,NW,100009.91,100892.47
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 09:32 CDT,22.22,71,0.9,3.58,2.032,N,100009.91,100890.82
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 09:45 CDT,22.22,70,1.34,4.47,2.032,NNE,100009.91,100890.82
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 10:02 CDT,22.22,67,2.23,4.47,2.032,NNW,100043.48,100924.69
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 10:15 CDT,22.78,66,2.23,4.47,2.032,NNE,100043.48,100923.02
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 10:30 CDT,22.78,67,2.23,5.37,2.032,NNE,100043.48,100923.02
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 10:45 CDT,23.33,62,2.68,6.26,2.032,NNW,100043.48,100921.38
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 10:46 CDT,23.33,63,2.68,6.26,2.032,NNW,100043.48,100921.38
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 11:00 CDT,23.89,61,2.23,4.47,2.032,NW,100043.48,100919.72
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 11:15 CDT,23.89,60,3.13,5.37,2.032,NNW,100043.48,100919.72
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 11:31 CDT,23.89,58,3.13,6.26,2.032,NNW,100043.48,100919.73
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 11:45 CDT,24.44,59,2.23,6.7,2.032,NNE,100009.91,100884.23
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 12:15 CDT,24.44,58,3.13,6.26,2.032,N,100009.91,100884.23
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 12:31 CDT,25,59,3.13,6.26,2.032,NNW,100009.91,100882.58
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 12:45 CDT,25.56,54,4.47,7.6,2.032,NNE,100009.91,100880.95
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 13:01 CDT,25.56,52,4.02,8.05,2.032,NNE,99976.36,100847.11
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 13:15 CDT,26.11,51,3.13,7.6,2.032,N,99976.36,100845.5
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 13:30 CDT,25.56,51,4.92,9.39,2.032,N,99942.79,100813.24
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 13:31 CDT,26.11,49,4.92,9.39,2.032,NNW,99942.79,100811.64
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 13:45 CDT,25.56,54,4.02,8.49,2.032,NNW,99942.79,100813.24
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 14:16 CDT,26.11,51,4.02,8.05,2.032,N,99909.23,100777.79
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 14:30 CDT,26.67,55,1.79,7.15,2.032,N,99909.23,100776.15
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 14:31 CDT,26.67,52,3.13,7.15,2.032,NE,99909.23,100776.15
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 14:45 CDT,26.67,48,4.02,8.94,2.032,NNW,99875.68,100742.32
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 15:16 CDT,26.67,49,4.02,6.7,2.032,NNE,99842.11,100708.46
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 15:30 CDT,26.67,50,3.13,8.49,2.032,NNW,99808.56,100674.61
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 15:31 CDT,26.67,48,2.68,8.49,2.032,NNW,99808.56,100674.62
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 15:45 CDT,27.22,52,2.23,5.81,2.032,NNW,99808.56,100673.02
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 16:16 CDT,27.22,47,2.68,5.81,2.032,NNE,99775,100639.17
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 16:30 CDT,27.78,49,0.9,3.13,2.032,N,99775,100637.55
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 16:46 CDT,27.78,48,1.79,4.92,2.032,NNW,99775,100637.56
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 17:00 CDT,27.78,51,1.79,5.81,2.032,NNW,99741.43,100603.69
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 17:16 CDT,27.78,50,1.34,4.92,2.032,ENE,99741.43,100603.69
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,6/20/20,i,2020,04/23/2020 17:31 CDT,27.78,47,3.13,5.37,2.032,NNW,99741.43,100603.7
