station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,atm.pressure,air.temp,relative.humidity,wind.speed,wind.direction,wind.gust,solar.rad,incremental.precip,accumulated.precip,additive.precip,sea.level.pressure
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/02/2020 22:04 UTC,99255,31.67,47,2.68,123,5.81,797,,,458.724,101213
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/02/2020 23:04 UTC,99221,32.78,44,2.68,144,6.26,701,,,458.724,101171.17
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 00:04 UTC,99153,32.78,43,1.79,149,5.37,421,,,458.724,101101.84
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 01:04 UTC,99153,31.67,46,2.23,152,5.37,292,,,458.724,101108.99
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 02:04 UTC,99187,28.89,54,0.9,128,4.47,65,,,458.724,101161.81
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 03:04 UTC,99221,26.67,62,0.45,125,2.23,4,,,458.724,101211.23
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 04:04 UTC,99289,26.11,68,0.9,119,2.23,0,,,458.724,101284.34
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 05:04 UTC,99323,25.56,72,1.34,152,3.13,0,,,458.724,101322.72
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 06:04 UTC,99357,24.44,77,0.9,136,3.58,0,,,458.724,101365
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 07:04 UTC,99323,23.89,81,1.79,192,3.13,0,,,458.724,101334.05
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 08:04 UTC,99289,22.78,86,1.34,195,2.68,0,,,458.724,101306.97
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 09:04 UTC,99289,22.22,92,0.45,201,1.79,0,,,458.724,101310.81
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 10:04 UTC,99221,22.22,93,1.79,189,3.13,0,,,458.724,101241.43
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 11:04 UTC,99221,21.67,93,0.9,195,2.68,0,,,458.724,101245.23
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 12:04 UTC,99221,21.67,92,1.79,208,2.23,0,,,458.724,101245.24
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 13:04 UTC,99221,21.67,92,1.34,206,1.79,17,,,458.724,101245.24
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 14:04 UTC,99255,23.89,83,1.34,248,2.68,168,,,458.724,101264.67
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 15:04 UTC,99289,25.56,81,2.23,219,4.02,346,,,458.724,101288.01
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 16:04 UTC,99289,27.22,72,1.79,192,3.13,561,,,458.724,101276.87
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 17:04 UTC,99255,28.89,62,2.23,173,4.02,801,,,458.724,101231.13
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 18:04 UTC,99221,30,59,2.23,185,5.37,893,,,458.724,101189.16
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 19:04 UTC,99153,31.11,53,1.79,186,5.37,922,,,458.724,101112.59
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 20:04 UTC,99086,31.11,52,1.34,119,4.47,775,,,458.724,101044.27
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 21:04 UTC,99018,32.22,49,1.79,178,4.92,846,,,458.724,100967.76
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 22:04 UTC,98950,32.78,43,2.23,152,4.92,762,,,458.724,100894.85
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/03/2020 23:04 UTC,98849,33.33,40,1.79,162,4.92,703,,,458.724,100788.36
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 00:04 UTC,98815,33.33,44,1.79,139,4.02,517,,,458.724,100753.67
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 01:04 UTC,98815,32.78,46,1.79,162,4.47,301,,,458.724,100757.18
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 02:04 UTC,98849,28.33,65,3.58,161,6.7,111,,,458.724,100820.73
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 03:04 UTC,98883,26.11,74,1.79,169,6.7,6,,,458.724,100870.16
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 04:04 UTC,98883,25,78,0.9,167,3.58,0,,,458.724,100877.62
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 05:04 UTC,98916,24.44,83,1.34,147,3.13,0,,,458.724,100915.06
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 06:04 UTC,98950,23.33,88,1.34,159,3.13,0,,,458.724,100957.3
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 07:04 UTC,98950,23.33,92,1.34,164,3.13,0,,,458.724,100957.29
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 08:04 UTC,98950,22.78,95,0.9,152,3.13,0,,,458.724,100961.05
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 09:04 UTC,98883,22.78,97,1.34,201,2.23,0,,,458.724,100892.68
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 10:04 UTC,98815,23.33,97,2.23,196,4.47,0,,,458.724,100819.53
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 11:04 UTC,98781,22.78,99,1.34,171,3.13,0,,,458.724,100788.6
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 12:04 UTC,98815,22.22,99,1.79,209,3.13,0,,,458.724,100827.14
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 13:04 UTC,98883,22.78,97,1.79,203,3.13,15,,,458.724,100892.68
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 14:04 UTC,98916,25,86,2.23,218,3.58,170,,,458.724,100911.26
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 15:04 UTC,98950,26.67,78,3.13,224,5.37,381,,,458.724,100934.74
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 16:04 UTC,98984,29.44,65,2.23,212,5.81,585,,,458.724,100951.11
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 17:04 UTC,98950,30.56,59,2.68,179,5.81,760,,,458.724,100909.13
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 18:04 UTC,98950,31.67,56,2.23,161,7.6,874,,,458.724,100901.94
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 19:04 UTC,98883,31.67,56,3.58,183,6.7,961,,,458.724,100833.61
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 20:04 UTC,98849,32.22,52,3.13,192,7.6,939,,,458.724,100795.42
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 21:04 UTC,98781,33.33,49,2.68,171,6.26,895,,,458.724,100718.98
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 22:04 UTC,98781,33.33,48,2.68,140,5.81,766,,,458.724,100718.98
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/04/2020 23:04 UTC,98713,33.89,46,2.68,167,5.37,707,,,458.724,100646.09
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 00:04 UTC,98679,33.89,47,3.13,164,5.81,542,,,458.724,100611.42
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 01:04 UTC,98646,32.78,48,2.68,165,5.81,303,,,458.724,100584.85
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 02:04 UTC,98679,31.11,54,1.79,170,4.92,111,,,458.724,100629.22
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 03:04 UTC,98713,28.33,62,0.9,162,3.13,6,,,458.724,100682.03
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 04:04 UTC,98781,27.22,67,0.45,168,1.79,0,,,458.724,100758.72
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 05:04 UTC,98883,26.11,71,0.9,131,2.23,0,,,458.724,100870.17
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 06:04 UTC,98883,26.11,74,0.9,157,1.79,0,,,458.724,100870.16
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 07:04 UTC,98984,25,78,0.9,174,3.13,0,,,458.724,100980.66
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 08:04 UTC,98984,24.44,84,1.34,180,2.68,0,,,458.724,100984.43
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 09:04 UTC,98883,23.89,90,2.68,184,4.02,0,,,458.724,100885.11
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 10:04 UTC,98781,23.89,91,3.58,187,5.37,0,,,458.724,100781.04
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 11:04 UTC,98747,23.89,93,1.79,175,5.37,0,,,458.724,100746.35
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 12:04 UTC,98849,23.33,95,1.79,194,3.58,0,,,458.724,100854.23
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 13:04 UTC,98916,23.33,95,1.79,205,2.68,21,,,458.724,100922.59
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 14:04 UTC,98984,25.56,86,2.23,185,4.02,173,,,458.724,100976.85
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 15:04 UTC,99052,27.22,75,3.13,206,4.92,377,,,458.724,101035.12
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 16:04 UTC,99052,28.89,68,2.68,204,5.37,585,,,458.724,101024.07
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 17:04 UTC,99052,30.56,59,2.68,175,5.37,762,,,458.724,101013.15
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 18:04 UTC,99052,32.22,55,2.23,165,4.47,891,,,458.724,101002.4
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 19:04 UTC,99052,32.78,51,2.23,140,4.92,950,,,458.724,100998.81
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 20:04 UTC,99052,33.33,48,2.68,166,5.81,904,,,458.724,100995.3
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 21:04 UTC,98984,33.33,48,2.68,158,6.7,822,,,458.724,100925.96
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 22:04 UTC,98984,32.78,49,1.79,131,5.81,689,,,458.724,100929.49
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/05/2020 23:04 UTC,98950,33.89,46,2.23,177,5.81,737,,,458.724,100887.73
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/06/2020 00:04 UTC,98916,33.89,45,2.23,169,5.37,559,,,458.724,100853.07
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/06/2020 01:04 UTC,98883,33.33,45,2.23,178,5.37,307,,,458.724,100823
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/06/2020 02:04 UTC,98916,31.67,52,0.9,118,3.58,122,,,458.724,100867.28
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/06/2020 03:04 UTC,98950,28.89,61,1.34,111,3.13,8,,,458.724,100920.06
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/06/2020 04:04 UTC,99018,27.78,63,1.34,104,2.68,0,,,458.724,100996.76
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/06/2020 05:04 UTC,99052,26.67,65,1.34,104,2.68,0,,,458.724,101038.83
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/06/2020 06:04 UTC,99052,26.11,70,0.9,113,2.23,0,,,458.724,101042.57
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/06/2020 07:04 UTC,99018,25.56,72,0.45,157,1.34,0,,,458.724,101011.58
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/06/2020 08:04 UTC,98984,24.44,78,0,,1.34,0,,,458.724,100984.45
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/06/2020 09:04 UTC,98984,23.89,82,0.9,91,1.79,0,,,458.724,100988.18
TMPT2,Bell_2021_08,31.0564,-97.3469,174.6504,5/28/21,i,2021,06/06/2020 10:04 UTC,98984,23.33,84,1.34,106,2.23,0,,,458.724,100992
