"local.date","property","sampling.year","t.mean","t.max","t.min","relative.humidity","daily.precip","sea.level.pressure","atm.pressure"
2020-07-16,"Austin_2020_03",2021,29.7995138888889,36.2966666666667,23.9816666666667,74.4513888888889,0,101619.215416667,100992.80125
2020-07-17,"Austin_2020_03",2021,28.2252083333333,33.24,24.3483333333333,80.6875,0.762,101649.457430556,101019.669375
2020-07-18,"Austin_2020_03",2021,28.1434722222222,33.24,23.2383333333333,76.1736111111111,0,101599.132152778,100969.437222222
2020-07-19,"Austin_2020_03",2021,28.9652083333333,35,23.1466666666667,73.1875,0,101495.646388889,100868.272152778
2020-07-20,"Austin_2020_03",2021,27.4717708333333,31.945,23.4233333333333,81.4826388888889,0.254,101331.902361111,100702.507222222
2020-07-21,"Austin_2020_03",2021,27.6783333333333,31.8516666666667,25,82.6736111111111,0,101253.750555556,100625.288472222
2020-07-22,"Austin_2020_03",2021,27.9126388888889,31.39,24.6266666666667,84.1875,1.524,101376.904236111,100748.182708333
2020-07-23,"Austin_2020_03",2021,29.6566666666667,35.3733333333333,23.9816666666667,73.8402777777778,0,101338.107291667,100713.136736111
2020-07-24,"Austin_2020_03",2021,29.2021527777778,34.165,25.56,75.3541666666667,0,101152.795625,100528.091666667
2020-07-25,"Austin_2020_03",2021,26.3465972222222,30.56,24.44,88.2152777777778,10.668,101190.927986111,100560.10125
2020-07-26,"Austin_2020_03",2021,26.9034722222222,30.4633333333333,24.5333333333333,88.0416666666667,3.048,101509.7325,100878.084791667
2020-07-27,"Austin_2020_03",2021,27.2259027777778,32.78,23.9816666666667,84.8680555555556,0,101552.820208333,100921.541180556
2020-07-28,"Austin_2020_03",2021,26.6779861111111,30.465,24.2566666666667,87.9027777777778,0,101429.095833333,100797.480972222
2020-07-29,"Austin_2020_03",2021,25.3665972222222,31.2966666666667,22.78,91.25,18.034,101533.225208333,100898.178541667
2020-07-30,"Austin_2020_03",2021,28.6575,33.7033333333333,24.72,81.2430555555556,0,101496.467986111,100868.50625
2020-07-31,"Austin_2020_03",2021,29.3479861111111,34.6266666666667,25,78.8472222222222,0,101409.240486111,100783.229166667
2020-08-01,"Austin_2020_03",2021,25.7061805555556,30.3733333333333,20.6516666666667,86.7430555555556,37.846,101436.375763889,100802.620833333
2020-08-02,"Austin_2020_03",2021,25.54375,32.87,21.67,86.1527777777778,3.302,101487.546875,100853.085763889
2020-08-03,"Austin_2020_03",2021,28.0315972222222,34.44,21.67,75.8680555555556,0,101528.904791667,100899.346597222
2020-08-04,"Austin_2020_03",2021,29.5566666666667,34.44,25,71.2638888888889,0,101520.231805556,100893.972152778
2020-08-05,"Austin_2020_03",2021,28.6994444444444,33.89,23.89,74.25,0,101468.429166667,100840.704375
2020-08-06,"Austin_2020_03",2021,28.3289583333333,33.7966666666667,23.1466666666667,77.5069444444444,0,101510.582847222,100881.823819444
2020-08-07,"Austin_2020_03",2021,28.8453472222222,34.44,23.5166666666667,76.8541666666667,0,101653.850208333,101025.27625
2020-08-08,"Austin_2020_03",2021,28.39125,33.89,22.78,78.3993055555556,0,101819.130625,101188.592569444
2020-08-09,"Austin_2020_03",2021,28.73875,33.5166666666667,25,80.4097222222222,0,101827.999166667,101198.1725
2020-08-10,"Austin_2020_03",2021,28.9343055555556,34.165,24.44,79.9236111111111,3.048,101670.340763889,101041.866527778
2020-08-11,"Austin_2020_03",2021,29.6420138888889,35.1866666666667,25.3733333333333,78.0069444444444,0,101465.991388889,100840.236666667
2020-08-12,"Austin_2020_03",2021,29.9352777777778,35.835,24.9066666666667,75.5555555555556,0,101407.81,100782.995486111
2020-08-13,"Austin_2020_03",2021,29.8420833333333,35.6516666666667,24.5333333333333,74.8611111111111,0,101402.365555556,100777.388541667
2020-08-14,"Austin_2020_03",2021,29.606875,36.11,23.89,75.3194444444444,0,101296.141458333,100671.314791667
2020-08-15,"Austin_2020_03",2021,30.2320833333333,36.67,24.6266666666667,71.625,0,101338.812152778,100715.006458333
2020-08-16,"Austin_2020_03",2021,30.70625,37.4066666666667,23.9816666666667,69.7569444444444,0,101526.157708333,100902.149236111
2020-08-17,"Austin_2020_03",2021,28.7375694444444,35,23.33,65.0833333333333,0,101719.457847222,101090.229583333
2020-08-18,"Austin_2020_03",2021,28.6139583333333,36.855,21.7616666666667,68.1118055555555,6.35,101442.893180556,100815.002395833
2020-08-19,"Austin_2020_03",2021,28.9275694444444,36.67,22.22,61.8125,0,101174.457847222,100548.886666667
2020-08-20,"Austin_2020_03",2021,27.9325,35.9266666666667,20,63.75,0,101047.497569444,100420.615972222
2020-08-21,"Austin_2020_03",2021,27.239494047619,34.3958333333333,21.67,76.6755952380952,0.254,101045.293943452,100417.142316468
2020-08-22,"Austin_2020_03",2021,26.0412152777778,30.9725,21.6233333333333,81.9722222222222,0,101215.94125,100584.283159722
2020-08-23,"Austin_2020_03",2021,27.4642361111111,34.9533333333333,20.56,70.9305555555556,0,101380.644513889,100750.753854167
2020-08-24,"Austin_2020_03",2021,28.0830018939394,34.12,22.5933333333333,71.167297979798,0,101416.197537879,100787.456376263
2020-08-25,"Austin_2020_03",2021,30.03875,37.3141666666667,22.78,63.7083333333333,0,101166.057222222,100542.810868056
2020-08-26,"Austin_2020_03",2021,28.8765972222222,33.3783333333333,26.39,78.7743055555556,0.508,100897.412326389,100273.653472222
2020-08-27,"Austin_2020_03",2021,29.8983333333333,36.0208333333333,24.44,70.8229166666667,0,100801.831388889,100180.664652778
2020-08-28,"Austin_2020_03",2021,30.6371180555556,37.7775,25.325,74.7986111111111,0.254,101028.715243056,100407.646770833
2020-08-29,"Austin_2020_03",2021,30.3462152777778,37.64,25.56,74.5381944444444,0,101064.916493056,100443.045208333
2020-08-30,"Austin_2020_03",2021,30.5060069444444,36.7616666666667,25.0933333333333,75.3506944444444,0,100866.051180556,100245.733402778
2020-08-31,"Austin_2020_03",2021,31.1770486111111,37.1766666666667,26.67,74.2673611111111,0,100882.755833333,100263.7228125
2020-09-01,"Austin_2020_03",2021,31.2369791666667,36.4833333333333,27.3133333333333,74.7847222222222,0,100971.464895833,100352.038472222
2020-09-02,"Austin_2020_03",2021,30.9286342592593,36.25,27.2666666666667,71.3564814814815,0,101129.637199074,100508.619837963
2020-09-03,"Austin_2020_03",2021,29.4833333333333,33.0091666666667,26.67,76.8680555555556,0,101321.206215278,100696.0825
2020-09-04,"Austin_2020_03",2021,26.4048958333333,32.4525,23.3766666666667,86.9409722222222,17.78,101751.799861111,101117.565347222
2020-09-05,"Austin_2020_03",2021,26.4788541666667,33.0083333333333,23.33,84.8263888888889,4.064,102128.571979167,101492.0959375
2020-09-06,"Austin_2020_03",2021,26.5854861111111,33.8433333333333,22.78,82.4236111111111,1.016,101872.111527778,101237.425625
2020-09-07,"Austin_2020_03",2021,27.1852462121212,33.4241666666667,22.22,81.9649621212121,0,101247.500969066,100617.979655934
2020-09-08,"Austin_2020_03",2021,26.3100347222222,29.72,25,87.4456018518518,1.27,101030.963229167,100401.065925926
2020-09-09,"Austin_2020_03",2021,28.0103125,33.5166666666667,25.4666666666667,83.0173611111111,0,101332.869826389,100704.608368056
2020-09-10,"Austin_2020_03",2021,22.7088888888889,25.9266666666667,18.7966666666667,84.9513888888889,0,101963.027256944,101319.550555556
2020-09-11,"Austin_2020_03",2021,24.8650347222222,31.25,19.5333333333333,83.1215277777778,21.59,101783.413645833,101145.606354167
2020-09-12,"Austin_2020_03",2021,27.6461111111111,33.33,22.22,75.6666666666667,0,101298.103854167,100669.212708333
2020-09-13,"Austin_2020_03",2021,26.8972222222222,32.1758333333333,23.61,81.8854166666667,1.27,101308.8853125,100678.4428125
2020-09-14,"Austin_2020_03",2021,27.0025,31.4833333333333,23.89,83.0763888888889,0,101553.981909722,100922.242777778
2020-09-15,"Austin_2020_03",2021,27.9782986111111,32.9175,23.47,79.5416666666667,0,101503.527881944,100874.112152778
2020-09-16,"Austin_2020_03",2021,28.2699147727273,33.4241666666667,23.75,76.6152146464647,0,101288.298450126,100660.812597854
2020-09-17,"Austin_2020_03",2021,26.6024305555556,30.6516666666667,23.33,83.4861111111111,12.446,101340.071979167,100708.815763889
2020-09-18,"Austin_2020_03",2021,25.7234375,30.9725,22.22,73.3576388888889,0,101519.124097222,100884.861666667
2020-09-19,"Austin_2020_03",2021,24.5337268518519,30,20.56,70.318287037037,0,101610.834282407,100973.447789352
2020-09-20,"Austin_2020_03",2021,21.311773415978,27.455,17.22,84.7052341597796,9.906,101571.146239669,100927.093078512
2020-09-21,"Austin_2020_03",2021,21.9844791666667,22.78,21.11,94.8958333333333,43.942,101312.078958333,100671.199791667
2020-09-22,"Austin_2020_03",2021,23.1968402777778,23.99,22.2666666666667,96.9611742424242,97.536,101061.404179293,100424.724125631
2020-09-23,"Austin_2020_03",2021,23.1886111111111,26.1566666666667,21.11,89.6145833333333,0,101096.694791667,100459.750520833
2020-09-24,"Austin_2020_03",2021,22.0916666666667,24.44,20.5133333333333,87.1701388888889,0,101333.845902778,100693.046006944
2020-09-25,"Austin_2020_03",2021,23.1597222222222,28.33,18.1466666666667,80.1006944444444,0,101477.72375,100838.250729167
2020-09-26,"Austin_2020_03",2021,24.1184375,30.42,17.4066666666667,81.1666666666667,0,101324.092569444,100687.551215278
2020-09-27,"Austin_2020_03",2021,26.9306597222222,31.945,23.33,83.8402777777778,0,100892.467708333,100264.658229167
2020-09-28,"Austin_2020_03",2021,22.9436458333333,26.11,18.3766666666667,72.3472222222222,1.524,101457.373854167,100817.5709375
2020-09-29,"Austin_2020_03",2021,19.5317361111111,26.67,12.78,59.2569444444444,0,102120.938958333,101469.316805556
2020-09-30,"Austin_2020_03",2021,19.9820833333333,28.33,12.22,61.6076388888889,0,101931.348854167,101281.817638889
2020-10-01,"Austin_2020_03",2021,21.0680208333333,30,13.0091666666667,70.0659722222222,0,102000.049652778,101352.495659722
2020-10-02,"Austin_2020_03",2021,19.9057986111111,26.8533333333333,14.44,68.6145833333333,0,102157.334340278,101506.347777778
2020-10-03,"Austin_2020_03",2021,20.3196875,28.5166666666667,11.9908333333333,72.8611111111111,0,101884.724583333,101236.257881944
2020-10-04,"Austin_2020_03",2021,21.7817361111111,28.89,13.89,77.0738636363636,0,102010.143787879,101364.177777778
2020-10-05,"Austin_2020_03",2021,22.3749305555556,27.78,17.78,77.1840277777778,0,101939.714097222,101295.600729167
2020-10-06,"Austin_2020_03",2021,22.0309375,29.44,15.56,77.1527777777778,0,101743.624166667,101099.925138889
2020-10-07,"Austin_2020_03",2021,21.5276041666667,29.44,14.0733333333333,75.5451388888889,0,101655.808020833,101011.492708333
2020-10-08,"Austin_2020_03",2021,24.9400347222222,30.0466666666667,20,83.28125,0,101420.177916667,100784.863819444
2020-10-09,"Austin_2020_03",2021,25.544375,28.61,21.9908333333333,82.9548611111111,0,100847.7353125,100217.346354167
2020-10-10,"Austin_2020_03",2021,24.8368939393939,32.22,18.33,82.1862373737374,0,101017.83375,100384.7509375
2020-10-11,"Austin_2020_03",2021,27.0728298611111,32.9633333333333,23.5166666666667,82.5451388888889,0,101076.672274306,100448.009670139
2020-10-12,"Austin_2020_03",2021,26.0881313131313,31.11,21.6225,77.8386994949495,0,101410.630921717,100777.833342803
2020-10-13,"Austin_2020_03",2021,23.1598611111111,30.3266666666667,16.8533333333333,69.9583333333333,0,101854.120763889,101212.1903125
2020-10-14,"Austin_2020_03",2021,24.4823958333333,30.6058333333333,19.9066666666667,80.5416666666667,0,101511.237465278,100874.345243056
2020-10-15,"Austin_2020_03",2021,25.630422979798,32.22,20.9725,82.1338383838384,0,101170.126897096,100537.807484217
2020-10-16,"Austin_2020_03",2021,16.6490214646465,21.1583333333333,13.5633333333333,84.2468434343434,2.286,102295.769027778,101636.728036616
2020-10-17,"Austin_2020_03",2021,21.3786458333333,27.1291666666667,16.11,81.6799242424242,0,101939.689094066,101293.351224747
2020-10-18,"Austin_2020_03",2021,25.2732702020202,30.4666666666667,21.11,82.0842803030303,0,101551.756584596,100916.337780934
2020-10-19,"Austin_2020_03",2021,26.6431944444444,30.9258333333333,24.44,86.2222222222222,0,101578.474131944,100945.839340278
2020-10-20,"Austin_2020_03",2021,25.6786805555556,30.56,21.8533333333333,81.9166666666667,0,101549.293923611,100914.766006944
2020-10-21,"Austin_2020_03",2021,25.1639930555556,30.5133333333333,21.67,83.8784722222222,0,101618.6921875,100982.637083333
2020-10-22,"Austin_2020_03",2021,25.2815625,30.4666666666667,20.56,85.0173611111111,0,101416.133020833,100781.593090278
2020-10-23,"Austin_2020_03",2021,22.4091666666667,29.0733333333333,13.9358333333333,87.2569444444444,1.016,101559.952951389,100918.2728125
2020-10-24,"Austin_2020_03",2021,15.5552083333333,19.9066666666667,12.22,75.7604166666667,0,101891.708541667,101232.753298611
2020-10-25,"Austin_2020_03",2021,21.5388541666667,26.67,17.22,85.9839015151515,0,101359.128607955,100716.8853125
2020-10-26,"Austin_2020_03",2021,22.2238888888889,28.5633333333333,13.33,85.59375,0,101409.083541667,100767.926111111
2020-10-27,"Austin_2020_03",2021,11.7044444444444,14.1191666666667,10,92.3333333333333,3.048,101645.287361111,100979.133368056
2020-10-28,"Austin_2020_03",2021,9.60579861111111,14.3941666666667,7.31333333333333,91.5625,5.08,101356.756284722,100687.553993056
2020-10-29,"Austin_2020_03",2021,11.5332986111111,17.36,7.22,75.1041666666667,0,101924.698125,101256.234097222
2020-10-30,"Austin_2020_03",2021,12.4492013888889,20.1866666666667,7.12833333333333,76.28125,0,102483.183125,101813.116388889
2020-10-31,"Austin_2020_03",2021,13.6917550505051,23.75,5.04666666666667,77.1006944444444,0,102308.631136364,101642.388118687
2020-11-01,"Austin_2020_03",2021,16.5885416666667,25.56,9.07333333333333,73.7118055555556,0,102767.885954861,102105.40234375
2020-11-02,"Austin_2020_03",2021,13.8458743686869,22.78,7.96333333333333,66.5460858585859,0,103114.37354798,102443.363263889
2020-11-03,"Austin_2020_03",2021,14.5709154040404,24.72,4.44,64.6145833333333,0,102707.609580177,102040.714390783
2020-11-04,"Austin_2020_03",2021,16.8635416666667,26.1566666666667,6.11,74.6354166666667,0,102473.580902778,101813.466111111
2020-11-05,"Austin_2020_03",2021,20.2030902777778,26.8075,13.61,80.1354166666667,0,102235.320590278,101584.500347222
2020-11-06,"Austin_2020_03",2021,18.3506597222222,25.56,12.22,79.0451388888889,0,101966.938854167,101313.708298611
2020-11-07,"Austin_2020_03",2021,18.7814236111111,26.67,11.67,77.9930555555556,0,101679.522951389,101029.017256944
2020-11-08,"Austin_2020_03",2021,20.0254861111111,26.11,13.8433333333333,86.0659722222222,0,101492.9871875,100846.544965278
2020-11-09,"Austin_2020_03",2021,23.7750347222222,29.4866666666667,20.3266666666667,82.9861111111111,0,101342.723402778,100705.426284722
2020-11-10,"Austin_2020_03",2021,23.8370833333333,29.0725,19.4441666666667,81.4097222222222,0,101106.4003125,100470.731354167
2020-11-11,"Austin_2020_03",2021,22.3047916666667,28.3308333333333,17.78,75.7986111111111,0,101356.629166667,100716.058298611
2020-11-12,"Austin_2020_03",2021,22.0680208333333,28.6566666666667,16.7158333333333,74.625,0,101593.974305556,100951.330381944
2020-11-13,"Austin_2020_03",2021,21.4014236111111,22.78,19.0258333333333,94.1319444444444,5.842,101808.421041667,101163.124652778
2020-11-14,"Austin_2020_03",2021,24.5733680555556,29.3941666666667,21.1566666666667,87.0555555555556,0,101327.226458333,100691.755868056
2020-11-15,"Austin_2020_03",2021,19.9667361111111,23.89,10,52.8888888888889,0.254,102085.730694444,101435.319305556
2020-11-16,"Austin_2020_03",2021,12.7299652777778,21.67,5.8825,59.3229166666667,0,102708.430763889,102037.412395833
2020-11-17,"Austin_2020_03",2021,13.1446875,23.89,5,62.9756944444444,0,103019.765729167,102347.570729167
2020-11-18,"Austin_2020_03",2021,14.9472916666667,24.58,5.56,69.4722222222222,0,102895.123298611,102227.946805556
2020-11-19,"Austin_2020_03",2021,18.8318055555556,26.9908333333333,10,79.0972222222222,0,102546.793541667,101890.803125
2020-11-20,"Austin_2020_03",2021,21.2521180555556,26.7616666666667,17.2666666666667,86.2604166666667,0.254,102510.473923611,101860.309618056
2020-11-21,"Austin_2020_03",2021,20.9874924242424,26.11,16.11,82.9613636363636,0,102418.777090909,101768.630404959
2020-11-22,"Austin_2020_03",2021,21.2173263888889,26.11,17.4533333333333,79.3819444444444,0,102238.858958333,101590.341111111
2020-11-23,"Austin_2020_03",2021,16.7290625,19.44,14.44,85.6805555555556,0,102337.182638889,101678.0709375
2020-11-24,"Austin_2020_03",2021,22.0163888888889,26.1575,16.67,84.6770833333333,0,101404.868506944,100763.367152778
2020-11-25,"Austin_2020_03",2021,18.1397222222222,22.78,9.81333333333333,69.4305555555556,0.762,101715.431284722,101063.361180556
2020-11-26,"Austin_2020_03",2021,17.5110069444444,25.56,8.33,82.4722222222222,0,101640.422083333,100987.194548611
2020-11-27,"Austin_2020_03",2021,22.4816666666667,26.9908333333333,20,92.7430555555556,36.83,101541.557465278,100900.282048611
2020-11-28,"Austin_2020_03",2021,17.6865972222222,20,15,96.6701388888889,47.244,101749.216354167,101096.068506944
2020-11-29,"Austin_2020_03",2021,12.0757291666667,14.4866666666667,9.44,86.3819444444444,2.794,102018.362465278,101350.624027778
2020-11-30,"Austin_2020_03",2021,7.79994633838384,12.5,1.48333333333333,64.1107954545455,0,102901.041205808,102217.231474116
2020-12-01,"Austin_2020_03",2021,8.94222222222222,17.4066666666667,-1.2525,76.5243055555556,0,102323.128923611,101645.479722222
2020-12-02,"Austin_2020_03",2021,15.7747916666667,19.58,10,88.1701388888889,31.75,101861.187152778,101202.961041667
2020-12-03,"Austin_2020_03",2021,8.96972222222222,13.75,4.53333333333333,72.5381944444444,0,102433.743298611,101755.873125
2020-12-04,"Austin_2020_03",2021,8.71222222222222,14.9533333333333,5,76.3263888888889,0,102530.237986111,101851.081736111
2020-12-05,"Austin_2020_03",2021,8.88614583333333,13.3308333333333,3.33,81.5208333333333,0.508,102474.575243056,101796.175763889
2020-12-06,"Austin_2020_03",2021,11.6007638888889,18.33,5.60583333333333,74.5590277777778,0,102044.667673611,101375.507986111
2020-12-07,"Austin_2020_03",2021,10.8472853535354,19.2566666666667,5.56,68.8819444444444,0,102368.411893939,101695.306941288
2020-12-08,"Austin_2020_03",2021,12.7852083333333,23.89,3.33,66.2638888888889,0,102441.996006944,101772.695694444
2020-12-09,"Austin_2020_03",2021,15.2838541666667,26.11,6.29666666666667,65.7638888888889,0,102155.800381944,101494.198125
2020-12-10,"Austin_2020_03",2021,16.0166666666667,24.1183333333333,8.89,82.28125,0,101735.636666667,101078.548993056
2020-12-11,"Austin_2020_03",2021,19.2837152777778,21.8533333333333,16.7158333333333,91.3298611111111,9.398,101253.140208333,100606.711979167
2020-12-12,"Austin_2020_03",2021,15.768345959596,18.89,12.4066666666667,88.7105429292929,0.254,101626.792260101,100970.086246843
2020-12-13,"Austin_2020_03",2021,14.3702777777778,21.8983333333333,6.945,88.9965277777778,1.27,101602.694305556,100942.805590278
2020-12-14,"Austin_2020_03",2021,6.92402777777778,9.58,5.325,81.0590277777778,0,102553.444097222,101869.891805556
2020-12-15,"Austin_2020_03",2021,9.02118055555556,10.56,6.62333333333333,92.96875,0.762,101645.070659722,100972.592847222
2020-12-16,"Austin_2020_03",2021,6.91236805555556,10.8808333333333,2.73333333333333,80.0238636363636,0,102208.139275884,101526.811382576
2020-12-17,"Austin_2020_03",2021,6.49114583333333,14.5333333333333,-0.42,76.5,0,102707.947048611,102022.108368056
2020-12-18,"Austin_2020_03",2021,12.1105555555556,19.9066666666667,2.03666666666667,85.4965277777778,0,102373.968854167,101703.655451389
2020-12-19,"Austin_2020_03",2021,16.1272916666667,18.2841666666667,11.76,92.4352904040404,27.432,101871.875700758,101214.410940657
2020-12-20,"Austin_2020_03",2021,12.1893402777778,20.56,6.8075,80.7743055555556,0,102041.417013889,101373.640416667
2020-12-21,"Austin_2020_03",2021,12.9475347222222,21.67,4.44,80.7465277777778,0,102257.565451389,101589.990520833
2020-12-22,"Austin_2020_03",2021,15.4031944444444,21.945,6.8075,79.0763888888889,0,102173.945243056,101512.654340278
2020-12-23,"Austin_2020_03",2021,19.6655555555556,26.11,12.7766666666667,75.4895833333333,0,101368.916840278,100722.448456439
2020-12-24,"Austin_2020_03",2021,7.87688194444444,12.78,3.47,41.7153409090909,0,102697.150549242,102014.879474747
2020-12-25,"Austin_2020_03",2021,9.97231060606061,18.7966666666667,1.85333333333333,50.4400252525253,0,102626.514535985,101949.5628125
2020-12-26,"Austin_2020_03",2021,12.1445012626263,20.5133333333333,3.33,71.8626893939394,0,102202.413655303,101533.308702652
2020-12-27,"Austin_2020_03",2021,17.1488888888889,23.3775,11.2033333333333,81.2743055555556,0.254,101757.753888889,101103.195659722
2020-12-28,"Austin_2020_03",2021,19.2127777777778,23.9333333333333,16.11,82.6770833333333,0,102156.065034722,101503.660902778
2020-12-29,"Austin_2020_03",2021,19.2038541666667,22.825,16.0183333333333,83.0776515151515,0,101836.023491162,101185.653936237
2020-12-30,"Austin_2020_03",2021,18.6809722222222,25.2325,10.56,88.25,73.152,101184.662777778,100537.203472222
2020-12-31,"Austin_2020_03",2021,9.18298611111111,10.56,5.9275,94.3611111111111,48.006,100761.1640625,100094.919305556
2021-01-01,"Austin_2020_03",2021,6.92340277777778,11.67,3.33,77.8958333333333,0,101769.649444444,101091.282083333
2021-01-02,"Austin_2020_03",2021,8.50267361111111,15,4.165,70.8023148148148,0,102359.563425926,101681.022768519
2021-01-03,"Austin_2020_03",2021,11.9729861111111,19.44,4.11833333333333,75.7604166666667,0,102045.429618056,101377.025173611
2021-01-04,"Austin_2020_03",2021,14.2878125,23.33,7.68416666666667,84.0520833333333,0,101909.851458333,101247.704618056
2021-01-05,"Austin_2020_03",2021,14.6839236111111,21.7158333333333,7.40666666666667,76.9166666666667,0,102022.3625,101360.437118056
2021-01-06,"Austin_2020_03",2021,16.3256660353535,22.915,9.81333333333333,85.3601641414141,38.862,101508.496887626,100853.721613005
2021-01-07,"Austin_2020_03",2021,10.5875347222222,15,6.11083333333333,71.8402777777778,0,102001.460659722,101330.298402778
2021-01-08,"Austin_2020_03",2021,7.64135416666667,12.4066666666667,3.89,80.3109217171717,0,102686.232686237,102003.48145202
2021-01-09,"Austin_2020_03",2021,7.12565972222222,12.78,1.20333333333333,77.1631944444444,0.254,102741.729097222,102057.270486111
2021-01-10,"Austin_2020_03",2021,4.52534722222222,8.00916666666667,2.22,92.5104166666667,38.862,102580.902638889,101891.268020833
2021-01-11,"Austin_2020_03",2021,3.9065625,6.16,2.22,85.2708333333333,0,103098.164652778,102403.526423611
2021-01-12,"Austin_2020_03",2021,4.77840277777778,9.62666666666667,-0.513333333333333,81.1458333333333,0,103076.12416351,102383.687938763
2021-01-13,"Austin_2020_03",2021,8.02086805555555,15.14,1.11,77.9583333333333,0,102369.2925,101689.404756944
2021-01-14,"Austin_2020_03",2021,12.0836111111111,20.9266666666667,5.04666666666667,67.2326388888889,0,101525.791805556,100861.030069444
2021-01-15,"Austin_2020_03",2021,10.1271875,16.11,4.67333333333333,40.2569444444444,0,102046.023333333,101373.406006944
2021-01-16,"Austin_2020_03",2021,9.27854166666667,16.39,3.285,43.9930555555556,0,102091.83625,101416.861423611
2021-01-17,"Austin_2020_03",2021,11.3000347222222,20,3.37916666666667,55.4583333333333,0,102024.475208333,101354.597395833
2021-01-18,"Austin_2020_03",2021,13.7341919191919,22.4533333333333,3.28,80.5066287878788,0,101814.674914773,101151.647411616
2021-01-19,"Austin_2020_03",2021,19.2654513888889,24.2566666666667,14.4866666666667,82.7354797979798,0,102266.864068813,101613.863585859
2021-01-20,"Austin_2020_03",2021,16.5140732323232,20.14,13.6863636363636,90.2650252525252,1.016,102494.436249158,101833.803975589
2021-01-21,"Austin_2020_03",2021,16.3137209046992,18.89,12.78,96.2348484848485,2.54,101679.310048748,101023.475334212
2021-01-22,"Austin_2020_03",2021,17.5273263888889,20.28,15.6516666666667,94.5972222222222,1.016,101452.1159375,100800.517534722
2021-01-23,"Austin_2020_03",2021,16.1261805555556,18.61,13.89,94.4826388888889,0,101679.517222222,101023.291111111
2021-01-24,"Austin_2020_03",2021,20.5806527777778,25.5116666666667,16.67,91.6291666666667,0,101227.0180625,100583.534006944
2021-01-25,"Austin_2020_03",2021,21.8269097222222,24.7666666666667,15.9275,68.28125,0,100740.887291667,100103.214722222
2021-01-26,"Austin_2020_03",2021,17.320625,23.7966666666667,10.835,58.5590277777778,0,101110.835625,100460.800208333
2021-01-27,"Austin_2020_03",2021,14.1759532828283,18.75,9.165,53.9715909090909,0,102418.668604798,101753.123342803
2021-01-28,"Austin_2020_03",2021,8.95072916666667,15.6975,3.89,68.4166666666667,0,103352.538194444,102668.477604167
2021-01-29,"Austin_2020_03",2021,11.7609027777778,19.5816666666667,3.89,81.2326388888889,0,102557.259097222,101884.963159722
2021-01-30,"Austin_2020_03",2021,19.3927430555556,23.2841666666667,14.3041666666667,86.8402777777778,0,101298.344027778,100651.804305556
2021-01-31,"Austin_2020_03",2021,15.1366319444444,19.5333333333333,9.90666666666667,59.7777777777778,0,102181.454548611,101519.663888889
2021-02-01,"Austin_2020_03",2021,10.7311458333333,17.78,6.11,59.5069444444444,0,102915.161458333,102238.226805556
2021-02-02,"Austin_2020_03",2021,11.4393402777778,19.3483333333333,4.62666666666667,64.0243055555556,0,102454.154826389,101781.810868056
2021-02-03,"Austin_2020_03",2021,15.1654166666667,22.2675,8.42333333333333,79.8576388888889,0,101795.995798611,101136.61125
